200
2740
(134,177)
(134,185)
(134,187)
(134,189)
(134,190)
(134,193)
(134,195)
(134,196)
(134,197)
(134,199)
(134,68)
(76,135)
(135,145)
(135,167)
(135,68)
(82,136)
(83,136)
(94,136)
(100,136)
(136,186)
(136,192)
(136,194)
(136,200)
(136,41)
(84,137)
(91,137)
(92,137)
(96,137)
(98,137)
(137,143)
(137,171)
(137,177)
(137,196)
(92,138)
(98,138)
(138,144)
(138,164)
(138,168)
(138,170)
(138,174)
(138,175)
(138,190)
(138,193)
(138,195)
(138,199)
(85,139)
(91,139)
(93,139)
(95,139)
(96,139)
(98,139)
(139,140)
(139,143)
(139,146)
(139,147)
(139,150)
(139,151)
(139,152)
(139,155)
(139,156)
(139,157)
(139,158)
(139,160)
(139,163)
(139,165)
(139,170)
(139,171)
(139,174)
(139,175)
(139,177)
(139,187)
(139,189)
(139,193)
(139,197)
(139,68)
(74,140)
(84,140)
(85,140)
(91,140)
(93,140)
(95,140)
(96,140)
(98,140)
(140,141)
(140,143)
(140,144)
(140,146)
(140,147)
(140,148)
(140,151)
(140,152)
(140,153)
(140,155)
(140,156)
(140,157)
(140,158)
(140,160)
(140,163)
(140,164)
(140,165)
(140,168)
(140,170)
(140,171)
(140,174)
(140,175)
(140,177)
(140,185)
(140,187)
(140,189)
(140,190)
(140,193)
(140,195)
(140,196)
(140,197)
(140,68)
(74,141)
(188,141)
(84,141)
(92,141)
(95,141)
(96,141)
(98,141)
(141,143)
(141,144)
(141,147)
(141,150)
(141,151)
(141,152)
(141,155)
(141,156)
(141,157)
(141,158)
(141,164)
(141,170)
(141,177)
(141,178)
(141,185)
(141,187)
(141,189)
(141,190)
(141,193)
(141,195)
(141,196)
(141,197)
(141,199)
(141,68)
(80,142)
(74,143)
(79,143)
(84,143)
(85,143)
(91,143)
(95,143)
(96,143)
(98,143)
(143,144)
(143,146)
(143,147)
(143,148)
(143,150)
(143,151)
(143,152)
(143,153)
(143,155)
(143,156)
(143,157)
(143,158)
(143,160)
(143,164)
(143,165)
(143,168)
(143,170)
(143,171)
(143,177)
(143,185)
(143,187)
(143,189)
(143,190)
(143,193)
(143,196)
(143,197)
(143,199)
(143,68)
(74,144)
(79,144)
(85,144)
(91,144)
(92,144)
(95,144)
(96,144)
(98,144)
(144,146)
(144,147)
(144,148)
(144,150)
(144,151)
(144,152)
(144,153)
(144,155)
(144,156)
(144,157)
(144,158)
(144,160)
(144,163)
(144,164)
(144,170)
(144,171)
(144,177)
(144,185)
(144,187)
(144,189)
(144,190)
(144,193)
(144,196)
(144,197)
(144,68)
(76,145)
(145,167)
(145,68)
(74,146)
(79,146)
(84,146)
(85,146)
(91,146)
(92,146)
(95,146)
(98,146)
(146,147)
(146,148)
(146,150)
(146,151)
(146,152)
(146,153)
(146,155)
(146,156)
(146,157)
(146,158)
(146,160)
(146,163)
(146,164)
(146,165)
(146,166)
(146,170)
(146,171)
(146,175)
(146,177)
(146,178)
(146,185)
(146,187)
(146,189)
(146,190)
(146,193)
(146,196)
(146,197)
(146,68)
(74,147)
(188,147)
(84,147)
(85,147)
(91,147)
(92,147)
(95,147)
(96,147)
(98,147)
(147,148)
(147,150)
(147,151)
(147,152)
(147,155)
(147,156)
(147,157)
(147,158)
(147,160)
(147,163)
(147,165)
(147,166)
(147,171)
(147,174)
(147,175)
(147,185)
(147,187)
(147,190)
(147,193)
(147,196)
(147,197)
(147,68)
(79,148)
(84,148)
(85,148)
(91,148)
(98,148)
(148,150)
(148,151)
(148,152)
(148,155)
(148,157)
(148,160)
(148,163)
(148,165)
(148,171)
(148,177)
(148,68)
(80,149)
(90,149)
(149,186)
(74,150)
(188,150)
(80,150)
(81,150)
(85,150)
(87,150)
(91,150)
(95,150)
(96,150)
(98,150)
(150,151)
(150,152)
(150,153)
(150,155)
(150,156)
(150,157)
(150,158)
(150,160)
(150,163)
(150,164)
(150,165)
(150,166)
(150,170)
(150,172)
(150,175)
(150,177)
(150,185)
(150,187)
(150,188)
(150,189)
(150,194)
(150,196)
(150,197)
(150,68)
(74,151)
(188,151)
(79,151)
(84,151)
(85,151)
(91,151)
(92,151)
(93,151)
(95,151)
(96,151)
(98,151)
(151,152)
(151,153)
(151,155)
(151,156)
(151,157)
(151,158)
(151,160)
(151,163)
(151,164)
(151,165)
(151,166)
(151,170)
(151,171)
(151,175)
(151,177)
(151,185)
(151,187)
(151,189)
(151,190)
(151,193)
(151,196)
(151,197)
(71,68)
(74,68)
(75,68)
(76,68)
(79,68)
(84,68)
(85,68)
(89,68)
(91,68)
(92,68)
(93,68)
(95,68)
(96,68)
(98,68)
(151,68)
(152,68)
(153,68)
(155,68)
(156,68)
(157,68)
(158,68)
(160,68)
(163,68)
(164,68)
(165,68)
(167,68)
(170,68)
(171,68)
(175,68)
(177,68)
(185,68)
(187,68)
(189,68)
(190,68)
(196,68)
(197,68)
(199,68)
